"Id";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"ips_panel";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price";"ppi";"screen_size"
1083;"HP";"Ultrabook";13.3;3840;2160;0;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"windows";1.3;109171;331;"small"
1084;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"windows";2.18;39960;141;"medium"
1085;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";1.54;54931;157;"medium"
1086;"HP";"Workstation";15.6;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"AMD";"windows";1.9;79654;141;"medium"
1087;"Lenovo";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";180;0;"Intel";"windows";1.7;63883;157;"medium"
1088;"HP";"Notebook";13.3;3200;1800;0;0;"Intel";"Pentium Dual";1.5;4;"Flash Storage";32;0;"Intel";"other";1.29;32767;276;"small"
1089;"Acer";"Notebook";15.6;1366;768;0;0;"AMD";"A8-Series 7410";2.2;4;"HDD";500;0;"AMD";"windows";2.4;20619;100;"medium"
1090;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"linux";2.2;20965;100;"medium"
1091;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"No OS";1.86;18434;100;"medium"
1092;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.8;8;"Hybrid";256;1024;"Nvidia";"windows";2.7;85195;127;"large"
1093;"Dell";"Ultrabook";13.3;1920;1080;0;1;"Intel";"Core i5";1.6;4;"SSD";256;0;"AMD";"windows";1.4;43602;166;"small"
1094;"HP";"Netbook";12.5;1366;768;0;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"windows";2.4;85195;125;"small"
1095;"Acer";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;8;"Hybrid";256;1024;"Nvidia";"windows";2.4;42571;141;"medium"
1096;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"AMD";"windows";2.36;34035;141;"medium"
1097;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"windows";2.6;85195;127;"large"
1098;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Intel";"windows";1.96;26640;100;"medium"
1099;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";4.3;122491;127;"large"
1100;"Dell";"Ultrabook";12.5;1366;768;0;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"windows";1.5;60481;125;"small"
1101;"Dell";"Ultrabook";12.5;1366;768;0;0;"Intel";"Core i3";2.3;4;"SSD";128;0;"Intel";"windows";1.5;62176;125;"small"
1102;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.5;4;"SSD";16;0;"Intel";"other";2.2;11136;100;"medium"
1103;"HP";"Workstation";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;8;"HDD";1024;0;"AMD";"windows";3.0;154459;127;"large"
1104;"Lenovo";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;16;"SSD";512;0;"Nvidia";"windows";2.4;63883;141;"medium"
1105;"Dell";"Ultrabook";12.5;1366;768;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.5;75290;125;"small"
1106;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";2.9;80516;127;"large"
1107;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";"Core i5";2.3;4;"SSD";256;0;"Intel";"windows";2.1;46194;141;"medium"
1108;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";"A6-Series 9220";2.5;4;"HDD";1024;0;"AMD";"windows";2.1;21205;141;"medium"
1109;"Asus";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";2.59;71342;141;"medium"
1110;"HP";"Notebook";13.3;3200;1800;1;0;"Intel";"Core M";1.1;8;"SSD";256;0;"Intel";"windows";1.16;90523;276;"small"
1111;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"AMD";"windows";2.24;40980;100;"medium"
1112;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"Intel";"windows";2.1;22857;100;"medium"
1113;"HP";"Ultrabook";13.3;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";512;0;"Intel";"windows";1.16;104908;166;"small"
1114;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;1;"Intel";"Atom x5-Z8550";1.44;4;"Flash Storage";64;0;"Intel";"Android";0.69;29251;224;"small"
1115;"Dell";"Ultrabook";13.3;1920;1080;0;0;"Intel";"Core i7";2.4;8;"SSD";256;0;"Intel";"windows";1.23;73473;166;"small"
1116;"Lenovo";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.7;16;"SSD";256;1024;"Nvidia";"windows";4.6;146519;127;"large"
1117;"Razer";"Ultrabook";12.5;3840;2160;1;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.25;54825;352;"small"
1118;"Toshiba";"Ultrabook";13.3;1920;1080;0;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"windows";1.05;118601;166;"small"
1119;"Asus";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";3.52;69929;127;"large"
1120;"Vero";"Notebook";13.3;1920;1080;0;0;"Intel";"Atom X5-Z8350";1.44;4;"Flash Storage";32;0;"Intel";"windows";1.35;10443;166;"small"
1121;"HP";"Notebook";13.3;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.16;90043;166;"small"
1122;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.43;80613;157;"medium"
1123;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"linux";2.09;27899;100;"medium"
1124;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.4;4;"HDD";1024;0;"Intel";"windows";2.0;23177;100;"medium"
1125;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.8;88924;157;"medium"
1126;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;1;"Intel";"Atom x5-Z8550";1.44;4;"Flash Storage";64;0;"Intel";"windows";0.69;25521;224;"small"
1127;"HP";"Ultrabook";12.5;1366;768;0;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"windows";1.26;100966;125;"small"
1128;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"No OS";2.4;52694;141;"medium"
1129;"HP";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i5";2.3;8;"Hybrid";128;1024;"Nvidia";"windows";3.35;60153;127;"large"
1130;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.7;8;"HDD";2048;0;"Intel";"windows";2.04;33513;100;"medium"
1131;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";"Core i7";2.6;8;"SSD";512;0;"Nvidia";"windows";1.8;109244;157;"medium"
1132;"Asus";"Notebook";14.0;1366;768;0;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;"Intel";"windows";1.5;14812;112;"medium"
1133;"HP";"Ultrabook";15.6;1920;1080;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"windows";1.84;40067;141;"medium"
1134;"Acer";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Nvidia";"windows";2.23;32820;141;"medium"
1135;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.5;16;"Hybrid";1024;0;"AMD";"windows";2.5;58555;141;"medium"
1136;"HP";"Workstation";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"windows";3.0;210424;127;"large"
1137;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"AMD";"windows";2.5;41772;100;"medium"
1138;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.7;16;"Hybrid";256;1024;"Nvidia";"windows";3.78;127819;127;"large"
1139;"HP";"Ultrabook";15.6;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.88;115709;141;"medium"
1140;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;1;"Intel";"Core i7";2.6;16;"SSD";512;0;"Intel";"windows";2.8;130003;210;"medium"
1141;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.4;60888;141;"medium"
1142;"HP";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"windows";1.48;86793;166;"small"
1143;"HP";"Workstation";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"windows";2.59;118761;141;"medium"
1144;"HP";"2 in 1 Convertible";13.3;2560;1440;1;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"windows";1.48;95851;221;"small"
1145;"HP";"Workstation";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"windows";2.0;101179;141;"medium"
1146;"HP";"Ultrabook";12.5;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.26;122381;176;"small"
1147;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"windows";2.18;53807;141;"medium"
1148;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.88;84129;141;"medium"
1149;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.27;124622;210;"medium"
1150;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"No OS";1.9;18062;100;"medium"
1151;"HP";"Notebook";15.6;1366;768;0;0;"AMD";"E-Series 7110";1.8;4;"HDD";500;0;"AMD";"windows";1.86;15824;100;"medium"
1152;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;"AMD";"No OS";2.32;31915;141;"medium"
1153;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"windows";2.62;63883;141;"medium"
1154;"Dell";"Notebook";15.6;3840;2160;1;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Nvidia";"windows";2.04;119916;282;"medium"
1155;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";"A6-Series A6-9220";2.5;4;"SSD";256;0;"AMD";"windows";1.91;25515;141;"medium"
1156;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.7;79536;127;"large"
1157;"Lenovo";"Ultrabook";14.0;1920;1080;0;0;"Intel";"Core i7";2.6;12;"SSD";512;0;"Intel";"windows";1.4;122491;157;"medium"
1158;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.3;8;"Hybrid";1024;0;"AMD";"windows";2.5;42011;141;"medium"
1159;"HP";"2 in 1 Convertible";13.3;2560;1440;1;0;"Intel";"Core i7";2.6;8;"SSD";512;0;"Intel";"windows";1.48;108744;221;"small"
1160;"Lenovo";"Ultrabook";14.0;1920;1080;0;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"windows";1.7;79867;157;"medium"
1161;"MSI";"Gaming";14.0;1920;1080;0;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"windows";1.7;94252;157;"medium"
1162;"HP";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"windows";2.62;47899;141;"medium"
1163;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Intel";"windows";2.2;24456;100;"medium"
1164;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"No OS";2.1;25414;100;"medium"
1165;"Dell";"Gaming";15.6;3840;2160;0;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.62;79813;282;"medium"
1166;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"windows";1.95;74059;141;"medium"
1167;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";"windows";2.2;24935;141;"medium"
1168;"HP";"Notebook";14.0;1366;768;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.44;13267;112;"medium"
1169;"MSI";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"windows";2.2;44702;141;"medium"
1170;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.96;36177;141;"medium"
1171;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";1.8;16;"SSD";512;0;"Intel";"windows";2.1;61752;141;"medium"
1172;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"windows";2.2;19660;100;"medium"
1173;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"No OS";2.1;21205;100;"medium"
1174;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"No OS";2.2;37776;141;"medium"
1175;"Asus";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i3";2.4;4;"SSD";256;0;"Intel";"windows";2.0;40972;157;"medium"
1176;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.5;4;"Hybrid";1024;0;"Intel";"windows";2.32;43956;141;"medium"
1177;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;16;"SSD";512;0;"Nvidia";"windows";3.31;69530;141;"medium"
1178;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";1.91;114732;141;"medium"
1179;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"windows";2.07;34632;100;"medium"
1180;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.36;87219;210;"medium"
1181;"Lenovo";"Ultrabook";15.6;1920;1080;0;0;"Intel";"Core i7";2.7;6;"SSD";256;0;"Nvidia";"windows";1.54;44276;141;"medium"
1182;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"linux";1.98;47686;141;"medium"
1183;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";2.0;4;"HDD";500;0;"Intel";"windows";2.1;17742;100;"medium"
1184;"HP";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;6;"HDD";1024;0;"Nvidia";"windows";2.18;42571;141;"medium"
1185;"Asus";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;8;"Hybrid";256;1024;"Nvidia";"windows";2.591;48432;141;"medium"
1186;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"windows";2.09;62817;141;"medium"
1187;"Acer";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Nvidia";"windows";2.23;36816;141;"medium"
1188;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"linux";1.23;58555;276;"small"
1189;"Acer";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";4.2;138475;127;"large"
1190;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"windows";2.4;43636;141;"medium"
1191;"Samsung";"2 in 1 Convertible";12.3;2400;1600;1;1;"Samsung";"Cortex A72&A53";2.0;4;"Flash Storage";32;0;"ARM";"other";1.15;35112;235;"small"
1192;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";1.86;25841;100;"medium"
1193;"Apple";"Ultrabook";12.0;2304;1440;0;1;"Intel";"Core M";1.1;8;"Flash Storage";256;0;"Intel";"macOS";0.92;61965;226;"small"
1194;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"windows";1.6;63883;166;"small"
1195;"HP";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i7";2.8;12;"Hybrid";128;1024;"Nvidia";"windows";2.21;70703;141;"medium"
1196;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"No OS";1.9;19607;100;"medium"
1197;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;16;"Hybrid";512;1024;"Nvidia";"windows";4.3;114552;127;"large"
1198;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";2.0;4;"HDD";1024;0;"Intel";"linux";2.1;14492;100;"medium"
1199;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.43;109165;127;"large"
1200;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"AMD";"windows";2.3;26587;100;"medium"
1201;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.5;8;"HDD";500;0;"Nvidia";"No OS";2.2;33513;100;"medium"
1203;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"windows";1.2;142790;276;"small"
1204;"Asus";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.2;62284;141;"medium"
1205;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"AMD";"windows";2.36;47366;141;"medium"
1206;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"windows";1.91;30849;100;"medium"
1207;"Lenovo";"Notebook";15.6;1366;768;0;0;"AMD";"E-Series 9000";2.2;4;"HDD";500;0;"AMD";"windows";2.2;15931;100;"medium"
1208;"Acer";"Notebook";17.3;1600;900;0;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Nvidia";"windows";3.3;33513;106;"large"
1209;"Asus";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.2;130483;141;"medium"
1210;"Apple";"Ultrabook";12.0;2304;1440;0;1;"Intel";"Core M";1.2;8;"Flash Storage";512;0;"Intel";"macOS";0.92;68145;226;"small"
1211;"Asus";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";"windows";2.2;93187;141;"medium"
1212;"MSI";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"windows";2.43;103842;127;"large"
1213;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"windows";2.191;53227;141;"medium"
1214;"Asus";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.9;103843;127;"large"
1215;"Acer";"Netbook";11.6;1366;768;0;0;"Intel";"Celeron Dual";1.5;2;"SSD";32;0;"Intel";"other";1.3;9271;135;"small"
1216;"Acer";"Notebook";17.3;1600;900;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";"windows";3.3;31861;106;"large"
1217;"Lenovo";"Notebook";17.3;1600;900;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"No OS";2.8;28718;106;"large"
1218;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";2.6;67772;141;"medium"
1219;"Acer";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";"Core i7";1.3;8;"SSD";256;0;"Intel";"windows";1.2;61219;157;"medium"
1220;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"windows";2.3;81465;141;"medium"
1221;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";2.2;78647;141;"medium"
1222;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";"A12-Series 9720P";2.7;6;"HDD";1024;0;"AMD";"windows";2.1;28185;141;"medium"
1223;"Dell";"Ultrabook";12.5;1920;1080;1;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"windows";1.26;91288;176;"small"
1224;"Dell";"2 in 1 Convertible";15.0;1920;1080;1;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"windows";2.08;27120;147;"medium"
1225;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Intel";"windows";2.65;16464;100;"medium"
1226;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"windows";1.29;78695;276;"small"
1227;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"linux";2.18;27805;100;"medium"
1228;"Lenovo";"Gaming";15.6;1920;1080;1;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";2.6;54825;141;"medium"
1229;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.2;61219;141;"medium"
1230;"Lenovo";"Netbook";12.5;1920;1080;1;1;"Intel";"Core i7";2.5;16;"SSD";512;0;"Intel";"windows";1.3;87912;176;"small"
1231;"Razer";"Gaming";14.0;1920;1080;0;0;"Intel";"Core i7";2.8;16;"SSD";1024;0;"Nvidia";"windows";1.95;186427;157;"medium"
1232;"Dell";"Notebook";15.6;1366;768;1;0;"Intel";"Core i3";2.4;8;"HDD";1024;0;"Intel";"windows";2.3;24989;100;"medium"
1233;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.7;85141;127;"large"
1234;"Apple";"Ultrabook";11.6;1366;768;0;0;"Intel";"Core i5";1.6;4;"Flash Storage";256;0;"Intel";"macOS";1.08;51096;135;"small"
1235;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"windows";2.1;25468;141;"medium"
1236;"HP";"Ultrabook";14.0;2560;1440;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.54;117120;210;"medium"
1237;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";2.24;39267;100;"medium"
1238;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";2.3;62284;141;"medium"
1239;"Lenovo";"Notebook";13.3;1920;1080;0;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"windows";1.4;79867;166;"small"
1240;"Lenovo";"Notebook";15.6;1920;1080;0;0;"AMD";"A12-Series 9720P";3.6;6;"SSD";256;0;"AMD";"windows";2.2;31839;141;"medium"
1241;"Asus";"Ultrabook";13.3;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.45;68198;166;"small"
1242;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"linux";2.4;19277;100;"medium"
1243;"Dell";"2 in 1 Convertible";17.3;1920;1080;1;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Nvidia";"windows";2.77;95851;127;"large"
1244;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.3;4;"SSD";256;0;"Intel";"windows";1.54;58607;157;"medium"
1246;"Dell";"Notebook";14.0;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";1.6;46620;112;"medium"
1247;"Asus";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"windows";2.34;123876;141;"medium"
1248;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"No OS";2.3;30529;141;"medium"
1249;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;0;"Intel";"Core i5";1.2;8;"SSD";256;0;"Intel";"windows";1.24;96597;276;"small"
1250;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"linux";2.2;17263;100;"medium"
1251;"HP";"Notebook";15.6;1366;768;0;0;"AMD";"A6-Series 9220";2.5;4;"HDD";500;0;"AMD";"windows";1.86;21259;100;"medium"
1252;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i3";2.3;6;"SSD";128;0;"Nvidia";"windows";2.4;30316;141;"medium"
1253;"Lenovo";"Notebook";14.0;1920;1080;0;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.9;57116;157;"medium"
1254;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"windows";2.2;23656;100;"medium"
1255;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.1;4;"HDD";1024;0;"Intel";"windows";2.0;18062;100;"medium"
1256;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";4.0;101232;127;"large"
1257;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"windows";2.29;26107;100;"medium"
